id,usuario_id,numero_cuenta,tipo_cuenta,saldo
6630,4493,ES7144296462476518803549,nómina,"17472,84"
6631,10321,ES9105053552604520677230,ahorro,"28182,75"
6632,11133,ES4619494844105349912793,empresa,"79009,59"
6633,7108,ES8847281670978262068626,nómina,"95648,25"
6634,7624,ES1556167298311662928204,empresa,"74398,24"
6635,8397,ES4731047646958015219376,empresa,"52965,3"
6636,7291,ES5355204109972033367205,ahorro,"67607,21"
6637,2448,ES3769778184585539614738,ahorro,"37119,36"
6638,8931,ES6025069573316525602102,ahorro,"53532,57"
6639,5122,ES8251992526365954956129,nómina,"15621,94"
6640,8575,ES4802203837911303298292,empresa,"96807,03"
6641,7417,ES4434524905864586222619,nómina,"54186,65"
6642,9029,ES4196209306526273786402,empresa,"64023,64"
6643,10254,ES4458327134143964817729,empresa,"2056,28"
6644,5585,ES1391233510891902149385,ahorro,"12991,36"
6645,1725,ES5859665480115771839833,empresa,"49148,95"
6646,10072,ES9065832498789668782790,empresa,"70863,36"
6647,10166,ES4049430016511007236611,empresa,"37348,18"
6648,11447,ES9699219067159386263155,empresa,"32858,02"
6649,10591,ES6328578774172340922174,ahorro,"24374,89"
6650,8692,ES8826441452199800547704,nómina,"35927,59"
6651,9749,ES7052981777806865007191,nómina,"84555,28"
6652,11769,ES7300682310476642907835,nómina,"357,38"
6653,7799,ES8808104231497056558733,empresa,"81727,05"
6654,6157,ES3320960599506218970817,nómina,"75504,26"
6655,10171,ES8449899481345097916422,ahorro,"27695,66"
6656,1929,ES4803290452925490334169,nómina,"8099,46"
6657,4036,ES1892939575127611339983,empresa,"12613,54"
6658,1950,ES2284253730851841429294,nómina,"18329,14"
6659,1769,ES4441458972224677596069,nómina,"57730,44"
6660,10853,ES4455315044324868123271,empresa,"91148,66"
6661,3267,ES5603775363256575405668,empresa,"41940,92"
6662,10350,ES4386166696817138158935,nómina,"88570,19"
6663,10504,ES6667828474639315571837,empresa,"89146,57"
6664,7168,ES6882879475019417094634,empresa,"44474,75"
6665,9854,ES4368246319338002311010,ahorro,"21673,01"
6666,5154,ES9337145948096505893037,ahorro,"58285,34"
6667,8213,ES4544970452478133920026,empresa,"53454,64"
6668,6351,ES1725789812125480791855,empresa,"99674,22"
6669,2184,ES8518251349594501262355,nómina,"58825,59"
6670,6554,ES3009034045314835717331,ahorro,"61820,05"
6671,15,ES1708965418982681160612,nómina,"36681,83"
6672,11009,ES5769282973561703357656,ahorro,"17324,86"
6673,5778,ES5634630842504261649698,ahorro,"84049,51"
6674,3713,ES1813390678937551827106,ahorro,"23855,02"
6675,7887,ES3873613681569811640528,nómina,"23774,55"
6676,9992,ES9828300281466916755396,empresa,"10837,88"
6677,9012,ES6960805328506635823367,ahorro,"35220,79"
6678,4272,ES1450113140308642971070,empresa,"44027,1"
6679,504,ES3023558281890337044138,nómina,"94215,07"
6680,2863,ES1170085927695493953188,empresa,"2725,35"
6681,2343,ES6784431026438180564689,ahorro,"56036,68"
6682,10647,ES7034515704066011183965,empresa,"52609,14"
6683,2735,ES6582145691886502491823,empresa,"82604,74"
6684,5025,ES6551777023744324945752,empresa,"8890,94"
6685,3778,ES9662013749712577081341,nómina,"83456,24"
6686,12144,ES1183056313215139329187,ahorro,"68430,64"
6687,11621,ES6944091696165266521777,empresa,"60666,59"
6688,3734,ES4616708373810002419554,empresa,"34650,86"
6689,9799,ES5294067821443395825310,nómina,"25717,43"
6690,11226,ES6811153891831738722004,nómina,"7033,73"
6691,11277,ES5896902153503570556710,empresa,"15447,4"
6692,650,ES4668629773580593367126,ahorro,"56481,54"
6693,11229,ES9791841439148642545335,empresa,"55695,01"
6694,226,ES5213378249530349812929,empresa,"34610,9"
6695,1066,ES5523469590052600728718,ahorro,"32689,28"
6696,2232,ES6464787547855105721852,nómina,"76748,48"
6697,2281,ES4889276956628225056003,ahorro,"40544,73"
6698,4720,ES8813813197745899639314,nómina,"36988,32"
6699,8010,ES4637292129512747181611,ahorro,"91236,87"
6700,7255,ES6021163079626880076303,nómina,"86317,68"
6701,11717,ES5341407908785182843867,ahorro,"29029,7"
6702,2723,ES9500845986961165926641,nómina,"31730,56"
6703,3500,ES5335284636602265586561,nómina,"50416,17"
6704,6402,ES5112916780687414306418,ahorro,"13895,04"
6705,1481,ES8822805411713601723357,nómina,"9277,76"
6706,1902,ES8358272033554448881831,nómina,"28791,86"
6707,2142,ES5789292806756466490669,nómina,"35714,26"
6708,8664,ES3329525493152093445483,empresa,"68226,2"
6709,6856,ES9776522117654910202524,ahorro,"12272,31"
6710,8770,ES8553731153337245011921,empresa,"81208,24"
6711,12248,ES4415737276528256405540,nómina,"96702,06"
6712,5472,ES7357890986805321007349,empresa,"37876,74"
6713,4897,ES7611446952389427466336,ahorro,"96240,36"
6714,11169,ES3821251861513521810993,empresa,"71320,49"
6715,2314,ES4503354185344218256299,nómina,"84927,21"
6716,512,ES1431834307920149825817,nómina,"96475,12"
6717,3859,ES7185420672164951473791,nómina,"91741,51"
6718,5433,ES8614036726989462546725,empresa,"71289,94"
6719,3534,ES2490951168863193890741,nómina,"55616,51"
6720,3542,ES8365480422451227891373,ahorro,"15350,08"
6721,6555,ES6670654791819397512278,ahorro,"76188,17"
6722,1106,ES9531622395734529826213,empresa,"40953,45"
6723,11626,ES2180733191742946629772,empresa,"5974,2"
6724,8384,ES1481397619018593887907,empresa,"76212,7"
6725,3579,ES1635074695721868665326,ahorro,"5882,83"
6726,4752,ES8770255509309365496996,ahorro,"32580,86"
6727,3207,ES8062276974979894090411,nómina,"80089,31"
6728,2750,ES5467359095857817439474,nómina,"66477,98"
6729,8063,ES3118122126137019982926,ahorro,"9049,07"
6730,3779,ES2345783801407340217620,ahorro,"5493,19"
6731,3645,ES4084698723903960410393,nómina,"61016,67"
6732,2516,ES6522335458403026466592,empresa,"82092,13"
6733,3087,ES5698080383911262187735,empresa,"6126,96"
6734,4916,ES9618921016563159332890,ahorro,"29795,48"
6735,11136,ES9894531187895117311576,nómina,"730,14"
6736,1793,ES9755886557236923097724,nómina,"1923,85"
6737,2644,ES5962871276927082594598,nómina,"19722,7"
6738,10741,ES5412577706342908646946,empresa,"91329,4"
6739,2833,ES9793104354912696471505,empresa,"10976,73"
6740,3678,ES2012628759438207307371,ahorro,"53555,08"
6741,3899,ES4763328941669683552020,ahorro,"18102,33"
6742,11193,ES5127041775883964939229,empresa,"84384,67"
6743,4104,ES7264475303413362043063,nómina,"61160,02"
6744,5506,ES1077842641016189846641,empresa,"33700,48"
6745,2745,ES3022572361808188073768,ahorro,"15745,16"
6746,12244,ES8755525711994851094552,empresa,"766,67"
6747,4008,ES4232541980441177637320,empresa,"65573,94"
6748,5520,ES8130077099413371178928,nómina,"31737,12"
6749,9341,ES7960178536121398674982,nómina,"9082,34"
6750,37,ES1467582742634296257227,ahorro,"24265,44"
6751,1619,ES2734296040091810725807,empresa,"23389,55"
6752,8994,ES3428893165927923276329,nómina,"94152,95"
6753,2058,ES7657212660476305518951,empresa,"56068,72"
6754,9291,ES5727584751465337794455,ahorro,"8209,14"
6755,10508,ES5002450560775074719808,nómina,"89002,34"
6756,10847,ES6265876356117981335456,nómina,"64343,53"
6757,7930,ES4654587276586284785482,nómina,"16782,64"
6758,6594,ES4476769813375007098376,empresa,"98505,36"
6759,3276,ES6933637296775287523150,ahorro,"31409,85"
6760,2404,ES7214943835902527995188,ahorro,"62232,44"
6761,4457,ES2405462991907462392164,empresa,"85275,99"
6762,7627,ES3880788103849340877227,nómina,"56886,58"
6763,7091,ES9018476296637500561230,ahorro,"78311,61"
6764,8671,ES1843864984174123868931,empresa,"25680,62"
6765,2135,ES3530548638232608790898,empresa,"9654,72"
6766,285,ES6435764104013084195917,ahorro,"46065,79"
6767,8497,ES7918649720164678561836,empresa,"31432,92"
6768,12186,ES6291437156072436931418,ahorro,"47624,04"
6769,10596,ES1363161200983992622884,nómina,"83524,24"
6770,4911,ES9991052316599121949917,ahorro,"633,28"
6771,9913,ES6113706076047878670407,ahorro,"91782,83"
6772,6448,ES2884972855573723678310,nómina,"39622,12"
6773,2498,ES5905277259361396555321,empresa,"73875,21"
6774,3639,ES4164661788469730128891,empresa,"93595,06"
6775,7834,ES5433468870485780992218,empresa,"36011,57"
6776,11653,ES4091294776845877418368,ahorro,"64290,46"
6777,11520,ES7752631604080616791407,nómina,"39991,26"
6778,58,ES5728956446327681246992,empresa,"61458,18"
6779,6360,ES2704392438908231013427,empresa,"14631,18"
6780,11349,ES6320436448068852055226,ahorro,"86552,07"
6781,2288,ES4259424244821596354202,ahorro,"38046,5"
6782,12057,ES2323286327869000107062,nómina,"43964,04"
6783,5444,ES2644028789025159017813,nómina,"13350,31"
6784,927,ES7024183195294666038306,empresa,"43266,46"
6785,7043,ES3661543481732737149008,empresa,"15035,91"
6786,4601,ES6405093412982284673174,nómina,"71997,54"
6787,8208,ES5166274428382007464789,nómina,"18785,6"
6788,8735,ES2607341542338730018437,nómina,"63520,74"
6789,9198,ES7163172084085162327960,empresa,"936,53"
6790,6762,ES8967601694927187687688,empresa,"30144,29"
6791,6516,ES3069081893807034956356,ahorro,"88190,97"
6792,6663,ES4500228260106437826357,nómina,"52255,54"
6793,5954,ES5697095475975496714262,ahorro,"25561,72"
6794,5703,ES4281715402594381402706,ahorro,"22047,66"
6795,11421,ES3175225463661707772165,ahorro,"40714,95"
6796,7397,ES3828815773656123932644,empresa,"34602,94"
6797,4503,ES2381704244563092480130,empresa,"53011,12"
6798,7385,ES7300461173851317423142,ahorro,"53540,4"
6799,11634,ES9691018365843846650783,nómina,"37455,04"
6800,10722,ES3201111958858234763847,empresa,"64415,49"
6801,11692,ES3535194206825815987161,nómina,"54209,71"
6802,10837,ES8228633143618887583892,ahorro,"20905,3"
6803,7328,ES7466867159769626762409,empresa,"40919,46"
6804,3978,ES6901797026853864275349,nómina,"51550,81"
6805,11579,ES5040604242426236338389,nómina,"52855,81"
6806,11706,ES8406599724768183265904,ahorro,"90483,95"
6807,8898,ES9902064463177075378132,ahorro,"16259,78"
6808,2698,ES6883996085381613856626,empresa,"72344,81"
6809,407,ES7831465196023228677654,empresa,"39201,3"
6810,8678,ES5357690708150565653359,ahorro,"41594,56"
6811,9427,ES7910236165171007738604,empresa,"61763,66"
6812,10068,ES4617352369624199724569,ahorro,"1804,38"
6813,6993,ES5374066598531238517374,ahorro,"1895,21"
6814,904,ES9981915177912294544268,empresa,"81427,75"
6815,10852,ES9012911509545503022742,ahorro,"45126,01"
6816,11623,ES3033875177133802900176,nómina,"49900,17"
6817,2702,ES7386601168421564594610,empresa,"89697,52"
6818,7250,ES2144159350989246444365,nómina,"32904,7"
6819,7588,ES2010111870794567149909,ahorro,"62154,88"
6820,4977,ES2908804403801928734700,empresa,"92955,1"
6821,9202,ES1630259964197445481552,nómina,"55422,99"
6822,10319,ES7327965751371150402219,ahorro,"48615,98"
6823,5789,ES1979685348799867740673,ahorro,"2148,81"
6824,6242,ES9083320667493979199807,empresa,"44041,58"
6825,2933,ES8868522940994235658934,nómina,"25184,54"
6826,1061,ES4322901180372270414033,empresa,"1678,78"
6827,4066,ES3652909303775451480442,empresa,"75711,97"
6828,362,ES5249355000352728631414,ahorro,"7415,95"
6829,2817,ES1626178771423352803988,nómina,"78322,55"
6830,10366,ES2062490266998778302993,nómina,"56650,25"
6831,5890,ES5940848449301614465026,nómina,"6412,63"
6832,6114,ES8679301995660221535959,ahorro,"33157,69"
6833,2609,ES5478915886055847801105,empresa,"87582,28"
6834,5133,ES8204272095455693470794,ahorro,"83535,95"
6835,296,ES8823959195100911485948,nómina,"52643,6"
6836,1144,ES3112388030727392303936,ahorro,"15729,47"
6837,3519,ES1120964274052712983097,empresa,"57461,29"
6838,2114,ES6570474650447944239516,empresa,"74778,37"
6839,4183,ES5353145172529722073053,nómina,"86628,02"
6840,6007,ES5696417648671048944543,nómina,"82821,68"
6841,3310,ES3073121417289222443945,ahorro,"78868,94"
6842,720,ES7586414502361526784916,ahorro,"10336,02"
6843,6835,ES8062016658574246553652,empresa,"73862,86"
6844,8915,ES2488677488968054718873,nómina,"65338,3"
6845,6323,ES3781354113200614147579,empresa,"31166,36"
6846,7418,ES1413536376194508971064,empresa,"50042,29"
6847,2278,ES1677670401803801341045,ahorro,"254,31"
6848,5424,ES9451450120226300178814,nómina,"96670,44"
6849,441,ES3335811127903802261989,ahorro,"30068,44"
6850,9986,ES6473869306424560056391,ahorro,"86973,81"
6851,1375,ES5223225333897703217443,empresa,"28597,54"
6852,10433,ES9778656642848858918985,nómina,"38557,1"
6853,1094,ES6781996520999824748764,empresa,"86354,32"
6854,7420,ES3278338771108637624533,ahorro,"95271,81"
6855,6634,ES2234520166333473696087,nómina,"73559,39"
6856,49,ES2828999774217157039770,nómina,"17578,71"
6857,1834,ES5921935293908887741332,empresa,"77358,78"
6858,3455,ES7605130611119797657282,empresa,"87582,66"
6859,4961,ES3781099468146858209182,ahorro,"46483,21"
6860,2663,ES5332501554699021757899,empresa,"90924,1"
6861,7707,ES6133125665000468037834,nómina,"57614,53"
6862,10616,ES5647796735262890265115,ahorro,"77356,99"
6863,10677,ES8874588589822143780945,ahorro,"96267,29"
6864,1750,ES7370490761054689285349,ahorro,"13526,21"
6865,8718,ES4646375856306956561459,empresa,"13004,56"
6866,6312,ES4282703347059640089395,empresa,"40022,66"
6867,443,ES4947451192054740134072,nómina,"16891,96"
6868,6034,ES2800380427822607992829,ahorro,"92974,02"
6869,8403,ES1017953222092679455921,ahorro,"78065,61"
6870,5981,ES1579242458051589019390,ahorro,"58800,13"
6871,1086,ES3897398036729241564871,nómina,"42589,45"
6872,9794,ES6445717663033942691054,empresa,"91834,06"
6873,8445,ES8298658039263265799178,ahorro,"54230,2"
6874,8801,ES2046241524412252841825,nómina,"63243,32"
6875,4486,ES4792707365524994520357,nómina,"25656,56"
6876,997,ES9716842526360231416849,ahorro,"72386,69"
6877,10603,ES6120087348721414560816,nómina,"58574,67"
6878,1958,ES8680760212212042414434,ahorro,"69441,89"
6879,294,ES6421894148889922994325,empresa,"43369,69"
6880,9108,ES9296648501451064065714,nómina,"22428,18"
6881,8096,ES4059342394806234752649,nómina,"49168,07"
6882,8966,ES4253578317699968585923,empresa,"35533,47"
6883,9671,ES8117616469082030512511,ahorro,"93977,9"
6884,1993,ES5140338631727946752771,ahorro,"32378,19"
6885,10566,ES9609112868493058603344,nómina,"20705,19"
6886,3298,ES2025228498625426350574,ahorro,"22840,82"
6887,9221,ES1719155906401980202651,nómina,"1909,59"
6888,601,ES6339127304620024194752,ahorro,"25262,48"
6889,10335,ES2132183262791371957517,nómina,"828,41"
6890,3192,ES9227037403087563068850,empresa,"34901,28"
6891,9761,ES8317364793934731659510,empresa,"78738,75"
6892,11129,ES4242502471475750231443,ahorro,"8630,41"
6893,10460,ES7236192687822889336294,empresa,"79581,18"
6894,12170,ES5847185946762647900225,ahorro,"30818,05"
6895,4288,ES2878329731423140221569,ahorro,"9238,57"
6896,37,ES3722082506298376662034,nómina,"10513,57"
6897,3348,ES3833029938679227106697,empresa,"18199,7"
6898,3760,ES9683494744045472098043,nómina,"18805,08"
6899,1578,ES2078807567848368592566,ahorro,"40127,58"
6900,7023,ES1266190720625797006696,nómina,"91434,08"
6901,4181,ES9927441091242162425102,ahorro,55842
6902,805,ES3717498691250978108652,empresa,"74378,45"
6903,2070,ES2647403375361511166163,nómina,"74858,49"
6904,10283,ES8756768824979023055138,nómina,"48895,85"
6905,6953,ES6749694653727273973282,empresa,"19860,98"
6906,6738,ES9630115909786205414695,nómina,"58791,8"
6907,7018,ES9263985413373829498902,empresa,"62584,86"
6908,10475,ES8003525705760362564171,nómina,"97234,27"
6909,2781,ES6413823809768333456426,nómina,"71233,81"
6910,3812,ES2997235232292830729077,empresa,"98321,62"
6911,1182,ES1531852288963292659579,ahorro,"83170,58"
6912,6313,ES3537625945104722235907,nómina,"99411,72"
6913,11621,ES9022730912890332039118,ahorro,"1201,29"
6914,4207,ES1683912495011332627342,empresa,"49248,25"
6915,5182,ES6641867406742191084912,ahorro,"51704,96"
6916,4771,ES5329324595315233523583,empresa,"85176,48"
6917,2847,ES6765171883754933425983,nómina,"78006,56"
6918,9419,ES5862780953345850227592,empresa,"76513,38"
6919,8527,ES3576070219843365209355,ahorro,"55212,92"
6920,10070,ES4481728013111564999940,nómina,"86402,46"
6921,3646,ES2395569444697497140530,nómina,"99896,61"
6922,3901,ES6140784140789068437621,nómina,"55962,45"
6923,4677,ES5252183115151065737052,empresa,"66716,28"
6924,1935,ES6967564646444338027909,empresa,"40520,14"
6925,5756,ES6803487740097752244555,empresa,"99278,38"
6926,11938,ES5950878073047947348404,nómina,"76890,88"
6927,11212,ES2103681140760807836125,nómina,"11528,07"
6928,11756,ES4312115647850539375579,empresa,"74177,23"
6929,5597,ES3192278451127411248860,empresa,"63833,48"
6930,10853,ES5204417923824528398294,ahorro,"37328,37"
6931,2745,ES4991318596552425378146,nómina,"82879,48"
6932,8977,ES3076393615012616873166,nómina,"99782,16"
6933,102,ES8219107316242407640704,nómina,"49206,43"
6934,11536,ES8956655860336813471642,empresa,"75149,79"
6935,12041,ES3762436314067454871952,ahorro,"96052,43"
6936,2592,ES1693244185999148385742,empresa,"10115,18"
6937,3047,ES8968519274133836576092,empresa,"33003,73"
6938,10881,ES4922056239090905426716,empresa,"11628,3"
6939,9700,ES9840154487671102264091,nómina,"94818,22"
6940,4225,ES4360021594290014019326,empresa,"4746,53"
6941,6876,ES4823415878517957806388,ahorro,"79445,6"
6942,10170,ES9432914268843959263210,ahorro,"29819,39"
6943,526,ES1454839711581608511220,nómina,"32208,03"
6944,9075,ES6955064172139259359931,ahorro,33844
6945,6941,ES8010993190443540092186,nómina,"57154,4"
6946,1931,ES5993181057177518262899,nómina,"85261,61"
6947,2223,ES3111112342177978171095,ahorro,"32160,82"
6948,78,ES8959600358116134168086,ahorro,"98459,75"
6949,897,ES3391658852051734411472,empresa,"7115,59"
6950,9659,ES5993192169210958010894,empresa,"91796,13"
6951,6346,ES7540390454259468708497,nómina,"5004,96"
6952,4716,ES1741482774779240657322,nómina,"33939,18"
6953,5966,ES2792690965407296273466,empresa,"39265,49"
6954,12047,ES4436706512164879407599,ahorro,"37546,83"
6955,36,ES3583565569535707267791,nómina,"58945,36"
6956,5630,ES1525360370999838886743,empresa,"9747,64"
6957,9564,ES1881689571827476659811,empresa,"13967,48"
6958,9507,ES1622484639095833226967,empresa,"24544,6"
6959,11120,ES5674197784837332175083,nómina,"59559,98"
6960,5558,ES5144604966582824211592,empresa,"32,63"
6961,862,ES3041925073832314189647,empresa,"365,47"
6962,7839,ES4574252210157728461839,empresa,"44104,38"
6963,4502,ES7512922816653137688880,ahorro,"47052,34"
6964,1452,ES6189158498293753089712,nómina,"7603,05"
6965,9667,ES6043172398235933903124,nómina,"68229,33"
6966,6530,ES8337050096603655293350,nómina,"24634,66"
6967,5607,ES5953370168410322936824,empresa,"53190,33"
6968,10828,ES2336804429108796226523,empresa,"91854,43"
6969,1693,ES7165093478735216777961,empresa,"14591,2"
6970,5683,ES3995318637894582322106,nómina,"44469,08"
6971,6407,ES2998397320798752132916,empresa,"73631,77"
6972,2047,ES2990110334067752802868,empresa,"81180,22"
6973,10714,ES8704589204631229646541,ahorro,"32883,54"
6974,12361,ES3837044276618339951213,nómina,"45461,27"
6975,7971,ES2496953497014692042036,ahorro,"9690,55"
6976,422,ES9748682123087685725028,ahorro,"89192,86"
6977,2637,ES5979321870544394376152,empresa,"94567,21"
6978,10156,ES3099170190278473204060,ahorro,"83155,04"
6979,5240,ES3049647505766349838943,ahorro,"49848,81"
6980,8999,ES4132137839216446890359,empresa,"85378,52"
6981,1729,ES1233680479479692235202,ahorro,"63316,09"
6982,4521,ES6682292733436717083039,empresa,"28087,46"
6983,4704,ES4697793859624362420555,nómina,"78473,05"
6984,11566,ES3545871167608749945752,empresa,"43863,58"
6985,4069,ES7282345363336726449812,ahorro,"6568,99"
6986,3858,ES9543299022323084903225,ahorro,"14927,75"
6987,11106,ES3231783097071364236253,nómina,"18935,53"
6988,2590,ES5718091651521958552496,ahorro,"79882,07"
6989,10660,ES6156629026508860383014,ahorro,"27024,79"
6990,1273,ES1162604791813241453287,empresa,"5143,2"
6991,1480,ES9514027374033137137985,empresa,"38684,74"
6992,12268,ES4206762522037228119858,empresa,"7057,59"
6993,9446,ES9595736741761133896202,empresa,"92584,7"
6994,9095,ES8576633808975958453270,nómina,"40922,98"
6995,8945,ES6419419817004810491698,empresa,"77921,59"
6996,4471,ES7474556434594826547959,ahorro,"15485,59"
6997,4321,ES5985750651974472756474,ahorro,"31474,77"
6998,2688,ES2113006413778238708195,ahorro,"35597,45"
6999,6469,ES3685183505133497364859,nómina,"15640,58"
7000,9653,ES7495328984657973574434,nómina,"7022,81"
7001,8810,ES3467027383574171788240,empresa,"85640,48"
7002,4519,ES3585787644121383056680,nómina,"39878,65"
7003,9830,ES6487225039549995436694,empresa,"82688,36"
7004,11190,ES9899403150441290630837,ahorro,"51496,12"
7005,7797,ES6384146346395537865654,nómina,"57778,54"
7006,8413,ES1751835172145014350803,ahorro,"36520,34"
7007,10173,ES4870973297517744897851,empresa,"45675,98"
7008,9887,ES3764325713675531049920,empresa,"64020,24"
7009,2750,ES5170829359261651660415,ahorro,"39134,67"
7010,8204,ES6478986458049303759418,nómina,"97199,43"
7011,11492,ES1371942370179348221728,ahorro,"77146,67"
7012,7731,ES7022160491458372147966,ahorro,"69043,95"
7013,8081,ES2934208839157609061881,nómina,"23621,88"
7014,3327,ES4813812190451907439299,ahorro,"14001,11"
7015,10624,ES7744894479292012943779,ahorro,"79540,2"
7016,2951,ES5053861064861935367373,nómina,"51342,36"
7017,5513,ES1020854412203665753564,ahorro,"78052,27"
7018,10513,ES9602150815747662114994,empresa,"48694,89"
7019,7628,ES7596215982903810980557,ahorro,"63198,24"
7020,5401,ES3208468332613451023980,ahorro,"18917,86"
7021,6119,ES9765873645119581081916,nómina,"27677,1"
7022,2135,ES4613638436645472321846,ahorro,"55694,14"
7023,10946,ES8275025068760961822291,ahorro,"84834,4"
7024,2728,ES7660303674442033473751,nómina,"64367,14"
7025,2569,ES4503449033593465545678,nómina,"69270,18"
7026,1480,ES6469335790375200514571,nómina,"76075,58"
7027,1614,ES5172414798111556224872,nómina,"77507,39"
7028,2642,ES4490826180772210288964,empresa,"9588,36"
7029,5222,ES8496437656325459757302,ahorro,"85606,98"
7030,6717,ES3214929276111744678771,ahorro,"20967,94"
7031,11327,ES9030901440179023762062,empresa,"93884,6"
7032,11443,ES5438012926828164020037,ahorro,"70226,24"
7033,311,ES5594762726190424182897,nómina,"3705,64"
7034,3594,ES8432686661948795459064,nómina,"47663,29"
7035,10130,ES5327215594413191680422,nómina,"20625,76"
7036,12288,ES8340886589503694159910,ahorro,"48891,95"
7037,3899,ES7413448522952487962998,nómina,"32396,4"
7038,3893,ES8824493523372793800508,nómina,"88897,74"
7039,7522,ES2237022074603141571132,ahorro,"16565,63"
7040,9671,ES2645266812150309141973,empresa,"19523,96"
7041,2798,ES6272884636515095185029,empresa,"6113,4"
7042,3623,ES7492125725529684336227,ahorro,"61200,84"
7043,8829,ES3739117164725194341516,nómina,"31491,8"
7044,5228,ES5775881405284266253124,ahorro,"85827,25"
7045,4693,ES2797417158227359890938,empresa,"55394,11"
7046,11854,ES2558571966824454523665,ahorro,"58741,79"
7047,7159,ES4042651816755119177241,nómina,"16828,44"
7048,6202,ES5763482325165279959685,ahorro,"46138,79"
7049,10001,ES5343528186712952925145,empresa,"31906,42"
7050,4760,ES3282798409462188131950,ahorro,"24219,55"
7051,8901,ES6225415806706053432171,ahorro,"996,6"
7052,11156,ES3686126315846555237716,empresa,"60104,43"
7053,3398,ES8895356080591526609932,empresa,"9313,41"
7054,8442,ES8079059353762038160827,ahorro,"84994,66"
7055,10353,ES2781685688510998784876,nómina,"30998,15"
7056,2478,ES7276314297137621164499,nómina,"61622,11"
7057,11212,ES2342840091606364032308,ahorro,"86407,28"
7058,7084,ES1942032765407515297924,empresa,"48378,18"
7059,6672,ES7149603689873748187929,empresa,"82829,63"
7060,12247,ES7548647280356236619557,ahorro,"7533,72"
7061,9690,ES6597262346668505024259,empresa,"99502,46"
7062,8698,ES8000838253862825202230,nómina,"38166,75"
7063,540,ES6610805565425208028633,empresa,"47540,35"
7064,81,ES5815337072991937333692,nómina,"29938,92"
7065,2469,ES9779708120050845346403,ahorro,"54096,42"
7066,835,ES2966527856881717719794,nómina,"53253,27"
7067,5802,ES3594573001926976850629,nómina,"61135,97"
7068,7561,ES3060321906879827814304,ahorro,"99854,69"
7069,10367,ES9016367328905110240245,ahorro,"12842,33"
7070,5097,ES2787324679907285963504,empresa,"49789,12"
7071,9332,ES2539698512014541233029,empresa,"61781,97"
7072,1609,ES2875290983392941915788,ahorro,"5320,43"
7073,1084,ES1179851110915259144405,ahorro,"77154,58"
7074,7168,ES7861094212731814900194,ahorro,"64856,72"
7075,9931,ES5415604272670521056746,ahorro,"83572,44"
7076,7113,ES4126048664307459637387,empresa,"49881,63"
7077,804,ES6391062269121664758733,empresa,"89032,99"
7078,6785,ES1380106250765615563995,ahorro,"93207,97"
7079,3791,ES1998595508364178865310,empresa,"66936,55"
7080,2079,ES4000803807072612197692,ahorro,"8967,03"
7081,8747,ES1836622960341576853724,empresa,"85718,89"
7082,10654,ES7493909864893589889508,empresa,"96550,05"
7083,7583,ES9620511972724635276133,nómina,"78901,63"
7084,5774,ES4283157516788134778507,empresa,"92449,79"
7085,1198,ES6020422876824947254904,empresa,"67962,36"
7086,6633,ES5644483640399830796286,ahorro,"52475,34"
7087,9964,ES7552742094356387593024,nómina,"28079,19"
7088,9387,ES8821800208544012015187,ahorro,"57037,25"
7089,4457,ES4819084491844280520456,ahorro,"90238,08"
7090,4650,ES7421347258693708812438,ahorro,"80277,19"
7091,7275,ES2175468581109879783008,nómina,"10450,03"
7092,5090,ES9492037383697494280629,ahorro,"18760,26"
7093,7230,ES8723567377061323118227,nómina,"6165,94"
7094,866,ES6093261698007314534964,ahorro,"49603,27"
7095,6138,ES3592588098435763402276,ahorro,"41797,73"
7096,4933,ES4212364706187774487914,empresa,"41994,65"
7097,6542,ES8839386832582969128844,nómina,"44427,51"
7098,10077,ES8831365572715266217752,ahorro,"80164,11"
7099,922,ES5045069683204467304812,empresa,"44696,82"
7100,1125,ES2156412504400849586404,nómina,"40092,05"
7101,5040,ES6146840640762680563643,nómina,"17922,8"
7102,9027,ES6639045304053299497282,empresa,"27639,78"
7103,5470,ES2590573332117397961860,nómina,"13819,19"
7104,5340,ES9357701619969902573967,empresa,"52717,41"
7105,2949,ES9045572936025110519644,ahorro,"67547,99"
7106,9600,ES8411365916511264285861,nómina,"10924,91"
7107,9929,ES4556198663728651529426,nómina,"82347,83"
7108,5177,ES2590424776966174994492,ahorro,59301
7109,8175,ES4088906398619396496761,ahorro,"59959,81"
7110,10059,ES5782133837864757280000,ahorro,"26648,13"
7111,11530,ES1860164195056193198831,ahorro,"92621,31"
7112,1836,ES2833713046163923809136,nómina,"9221,07"
7113,3103,ES5549797188538213599369,ahorro,"58208,32"
7114,9316,ES5549048790397462554878,nómina,"20935,04"
7115,1797,ES3052866635737326397747,nómina,"33795,7"
7116,3642,ES4775492710088968364051,nómina,"54970,96"
7117,6922,ES5838578311796595777323,empresa,"98418,24"
7118,10953,ES7048511724924427151959,nómina,"4745,43"
7119,466,ES2935047745852831756427,ahorro,"74456,49"
7120,9707,ES3787595428695275750577,nómina,"64818,12"
7121,10721,ES9277903541552623010024,nómina,"3092,33"
7122,11319,ES3173725780842521403802,empresa,"8878,54"
7123,3212,ES6092800474440325941285,empresa,"48006,21"
7124,4631,ES2531942045066387758132,nómina,"62251,22"
